user_id,non_duplicate,hashtags_prop,hashtags_per_twt_prop,mentions_prop,n_unique_mentions,replies_prop,urls_prop,qt_prop,media_prop,count_RT,avg_engagement,avg_days_between_tweets
1015,0.0008856768370861494,1.2163559244555869e-05,0.0011999097924321202,0.0006141183051146696,0.99028344658933,0.000625150370476011,2.5458612372326237e-05,2.4044245018308115e-05,8.42962942994802e-05,0.13849485130545475,0.012411073531509042,0.0009144317913325342
567,0.0013974998242439669,0.00018224393382316358,0.002008694590050907,0.0010130095736170484,0.9999413500697288,0.0010716832303601157,4.2671750358594404e-05,3.867127376247618e-05,0.00012534826667837104,0.0014223916786198134,0.010196770346105787,0.0017562182970714021
247,0.0018378551095125752,0.0002177915618341305,0.003218190410650759,0.001027823335673353,0.3945275038102307,0.00016811980211757431,0.0003992845300292393,0.00039355317313886733,0.00021206020494375852,0.90704454147025,0.14692906524157293,0.0038564818940061644
434,0.0011730225545142927,1.4481759932275218e-05,0.0014319899367614677,0.0008707622318252662,0.980303749261707,0.0008462546380937235,4.2702625441324354e-05,4.1959971085823064e-05,0.0001236519501909653,0.1271424256618214,0.15110602507795937,0.0011882469688020692
1303,0.001036499752153954,0.00022255579093868457,0.0018923755634179605,0.0007268959300819939,0.49422820909372434,0.000120251919297515,6.820258109411295e-05,3.858830246114285e-05,0.00044152197234610007,0.800525103385003,0.33895516180676505,0.0014091140415337278
485,0.0009195716235922372,0.0001860421639975539,0.0011704493766353757,0.0004132033843345981,0.21163374451653738,0.00011990661883613598,0.00020990846942536996,7.217400798050392e-05,0.0006064341945453497,0.9771958116372291,0.017198979837999524,0.000920146715289293
92,0.011097178055237376,0.004947491882959997,0.011097178055237376,0.005178683092444109,0.9987460249713639,0.003930250561229904,9.247648379364444e-05,0.0,0.0005086206608650461,0.0,0.04434247397905268,0.015060455932107869
1035,0.0015880473909323975,0.0010709618234628197,0.006344768576500545,0.00045207188500995255,0.5482830633735758,0.00020915254434685648,0.0007428695189572688,3.5278742419951576e-05,0.0003936099689997469,0.8304404293202112,0.09852092802806085,0.0017667553062521235
634,0.005881404041754922,0.0024095377183564696,0.012870898700072363,0.0003988327115815057,0.9998386870983368,1.8379387630484134e-06,0.0039478924630279915,0.0,0.002030922333168497,0.0,0.007879243477188547,0.005881404041754922
1110,0.0005511427126020002,0.00023992397003462761,0.0010596204251922905,0.0002966724539649737,0.3957380668616069,6.034016012846922e-05,5.369555916194132e-05,5.567098107090861e-06,0.00010164443640688561,0.7625739153569167,0.51172083381902,0.0035503902467233133
836,0.0059466520335186256,0.004839088092275782,0.023272784513666777,0.0006801483263336928,0.9990375416311291,0.0,0.004820504804671036,0.0,0.001124288900087115,0.0,0.035542395872836634,0.0059466520335186256
77,0.0005626378106740749,5.182668908924089e-05,0.0007541320830789355,0.0003418742999570979,0.6807917509156307,0.0002240367752910343,9.728869706225924e-05,9.437912855198603e-05,0.00010383522621037389,0.46136300475274145,0.5689155684310531,0.0008726627267597897
354,0.000690363978988713,0.00012986612946515465,0.0010435173149313218,0.0005153175322138322,0.5181051796180827,0.0002785028255420796,0.00012702871823314286,0.000126592193428218,5.631169983531071e-05,0.8549429974662999,0.02523986422075712,0.0006945109646354995
1057,0.15068688706463976,0.1379216021648219,0.28499432260759283,0.0005181480955645632,0.6029359657478554,4.7104372324051196e-05,0.11983352319238624,0.0,0.11013002249363169,0.3014679828739277,0.6110850221599161,0.15073399143696384
